jurisdiction,source_type,official_code,activity_name,activity_name_normalized,official_category,official_status,official_risk_rating,official_industry_risk,official_dnfbp,official_third_party,official_when,official_notes,raw_payload,source_row_hash
Meydan,api,4763.90,Fishing Tackles Trading,fishing tackles trade,Trading,Active,Low,No,No,The Dubai Maritime Authority (DMA),POST,,"{'SN': 516, 'Category': 'Trading', 'Group': 476, 'Code': '4763.90\xa0', 'Activity Name': 'Fishing Tackles Trading\xa0', 'النشاط': 'تجارة أدوات الصيد البحري', 'Third Party': 'The Dubai Maritime Authority (DMA)', 'When': 'POST', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '05-Dec-2025'}",aea8a6382dd03ece7e254b2f5dda63797a458eb2155915a99fb9f33738660777
Meydan,api,4763.91,Diving Equipment Trading,diving equipment trade,Trading,Active,Low,No,No,DMA (Dubai Maritime Authority),PRE,,"{'SN': 517, 'Category': 'Trading', 'Group': 476, 'Code': '4763.91', 'Activity Name': 'Diving Equipment Trading', 'النشاط': 'تجارة معدات واجهزة الغطس', 'Third Party': 'DMA (Dubai Maritime Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",60b133b88b0fec07f618733d91033edbea4df8331bb17e0519f83b45c3479682
Meydan,api,4763.93,Sport Equipment Trading,sport equipment trade,Trading,Active,Low,No,No,The Dubai Maritime Authority (DMA),POST,,"{'SN': 518, 'Category': 'Trading', 'Group': 476, 'Code': '4763.93', 'Activity Name': 'Sport Equipment Trading', 'النشاط': 'تجارة المعدات والادوات الرياضية', 'Third Party': 'The Dubai Maritime Authority (DMA)', 'When': 'POST', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '05-Dec-2025'}",96056a91f95f3322ca9ea3e697b8712702f6770428812d1dd12004709536462b
Meydan,api,4763.94,Ships & Boats Trading,ships and boats trade,Trading,Active,High,No,No,DMA (Dubai Maritime Authority),PRE,,"{'SN': 519, 'Category': 'Trading', 'Group': 476, 'Code': '4763.94', 'Activity Name': 'Ships & Boats Trading', 'النشاط': 'تجارة السفن والقوارب', 'Third Party': 'DMA (Dubai Maritime Authority)', 'When': 'PRE', 'Risk Rating': 'High', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'Yes', 'ESR Notes': 'Shipping', 'Edit Remarks': None}",2a2c595f96c2f2f96305c86b6ca23e83a5ecd5a6188b6716a0d66805e16a49de
Meydan,api,4763.95,"Ships, Boats Spare Parts & Components Trading",ships boats spare parts and components trade,Trading,Active,Low,No,No,DMA (Dubai Maritime Authority),PRE,,"{'SN': 520, 'Category': 'Trading', 'Group': 476, 'Code': '4763.95', 'Activity Name': 'Ships, Boats Spare Parts & Components Trading', 'النشاط': 'تجارة قطع غيار السفن والقوارب ومكوناتها', 'Third Party': 'DMA (Dubai Maritime Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",bf6db627d8cfc1c3d30184af7fd1d321271d1f42a2c81c4ac420e65639135395
Meydan,api,4763.96,Camping Requisites Trading,camping requisites trade,Trading,Active,Low,No,No,,,,"{'SN': 521, 'Category': 'Trading', 'Group': 476, 'Code': '4763.96', 'Activity Name': 'Camping Requisites Trading', 'النشاط': 'تجارة لوازم وادوات الرحلات', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",d7a2e686eeb03b5cf680e71b7556588998ccb860570cde23d86697cb144cb096
Meydan,api,4763.97,Sports Fields &Halls Equipment Trading,sports fields and halls equipment trade,Trading,Active,Low,No,No,,,,"{'SN': 522, 'Category': 'Trading', 'Group': 476, 'Code': '4763.97', 'Activity Name': 'Sports Fields &Halls Equipment Trading', 'النشاط': 'تجارة معدات الملاعب والصالات الرياضية وتجهيزاتها', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",d984b94be592b4d44e0b029e7a77ba0ec320477cd1b9da7b8e90ab89b1c5e824
Meydan,api,4763.98,Bicycles & Spare Parts Trading,bicycles and spare parts trade,Trading,Active,Low,No,No,,,,"{'SN': 523, 'Category': 'Trading', 'Group': 476, 'Code': '4763.98', 'Activity Name': 'Bicycles & Spare Parts Trading', 'النشاط': 'تجارة الدراجات الهوائية وقطع غيارها ولوازمها', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",e4180541a46b068ccf138fcd432d4664f58ecd137fa56ff38c485cc817ecc9dd
Meydan,api,4763.99,Horse Equestrian Equipment & Requisites Trading,horse equestrian equipment and requisites trade,Trading,Active,Low,No,No,,,,"{'SN': 524, 'Category': 'Trading', 'Group': 476, 'Code': '4763.99', 'Activity Name': 'Horse Equestrian Equipment & Requisites Trading', 'النشاط': 'تجارة عتاد الخيل وادوات الفروسية ولوازمها', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",909691dff39e3e405095e9d97e630052b6bd9ea497e9d00e854c918c98a200d1
Meydan,api,4764.00,Retail Sale Of Games And Toys In Specialized Stores,retail sale of games and toys in specialized stores,Trading,Active,Low,No,No,,,,"{'SN': 525, 'Category': 'Trading', 'Group': 476, 'Code': '4764.00', 'Activity Name': 'Retail Sale Of Games And Toys In Specialized Stores', 'النشاط': 'بيع الالعاب والّلعب بالتجزئة في المتاجر المتخصصة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",54983dbc75f5fdede968f8979902829fb9625a0b2853e7c2ac7cadaa4772c070
Meydan,api,4764.01,"Retail Sale Of Games And Toys, Made Of All Materials",retail sale of games and toys made of all materials,Trading,Active,Low,No,No,,,,"{'SN': 526, 'Category': 'Trading', 'Group': 476, 'Code': '4764.01', 'Activity Name': 'Retail Sale Of Games And Toys, Made Of All Materials', 'النشاط': 'بيع الالعاب واللُعب بالتجزئة، ايا كانت المادة المصنوعة منها', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",8aa6ba834f1d229b0c5375a219b662f05da579a15121918568be8efa6b9826f9
Meydan,api,4764.98,Toys & Games Trading,toys and games trade,Trading,Active,Low,No,No,,,,"{'SN': 527, 'Category': 'Trading', 'Group': 476, 'Code': '4764.98', 'Activity Name': 'Toys & Games Trading', 'النشاط': 'تجارة لعب الاطفال', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",bbcfe35c81cd2be65d4849a3f9b79c68733d4b3a4bf510fec18b03ee746ca5f8
Meydan,api,4764.99,Kids Rides & Games Trading,kids rides and games trade,Trading,Active,Low,No,No,,,,"{'SN': 528, 'Category': 'Trading', 'Group': 476, 'Code': '4764.99', 'Activity Name': 'Kids Rides & Games Trading', 'النشاط': 'تجارة تجهيزات العاب الاطفال', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",fe0e3c9aaca5c9e971a22b4b2c3b536ec2a651587283d37080cee687dbdc4ea7
Meydan,api,4770.00,Retail Sale Of Other Goods In Specialized Stores,retail sale of other goods in specialized stores,Trading,Active,Low,No,No,,,,"{'SN': 529, 'Category': 'Trading', 'Group': 477, 'Code': '4770.00', 'Activity Name': 'Retail Sale Of Other Goods In Specialized Stores', 'النشاط': 'بيع السلع الاخرى بالتجزئة في المتاجر المتخصصة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",b5e42f0b47882d9f51bd8212caf242a8092f1171f73c1bd2448023058e46b5ae
Meydan,api,4771.00,"Retail Sale Of Clothing, Footwear And Leather Articles In Specialized Stores",retail sale of clothing footwear and leather articles in specialized stores,Trading,Active,Low,No,No,,,,"{'SN': 530, 'Category': 'Trading', 'Group': 477, 'Code': '4771.00', 'Activity Name': 'Retail Sale Of Clothing, Footwear And Leather Articles In Specialized Stores', 'النشاط': 'بيع الملبوسات والاحذية والاصناف الجلدية بالتجزئة في المتاجر المتخصصة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",c04fc5eb47b03fb8cfc7fb5362f3cb20cc2089dbc84eefed3a7fdce042534755
Meydan,api,4771.01,Retail Sale Of Articles Of Clothing,retail sale of articles of clothing,Trading,Active,Low,No,No,,,,"{'SN': 531, 'Category': 'Trading', 'Group': 477, 'Code': '4771.01', 'Activity Name': 'Retail Sale Of Articles Of Clothing', 'النشاط': 'بيع اصناف معينة من الملبوسات بالتجزئة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",715954af5a032c315276c6e705f97c2202f4c440d87a8ab843d42ead23f31672
Meydan,api,4771.02,Retail Sale Of Articles Of Fur,retail sale of articles of fur,Trading,Active,Low,No,No,,,,"{'SN': 532, 'Category': 'Trading', 'Group': 477, 'Code': '4771.02', 'Activity Name': 'Retail Sale Of Articles Of Fur', 'النشاط': 'بيع اصناف معينة من الفراء بالتجزئة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",95c6ba59f458c7c153d027132e2b572a623977bf5e48b7c494fb986a70b490a3
Meydan,api,4771.03,"Retail Sale Of Clothing Accessories Such As Gloves, Ties, Braces Etc.",retail sale of clothing accessories such as gloves ties braces etc,Trading,Active,Low,No,No,,,,"{'SN': 533, 'Category': 'Trading', 'Group': 477, 'Code': '4771.03', 'Activity Name': 'Retail Sale Of Clothing Accessories Such As Gloves, Ties, Braces Etc.', 'النشاط': 'بيع ملحقات الملبوسات بالتجزئة، مثل القفازات واربطة العنق وحمالات السراويل وما اليها', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",8f75bbf5c48c9f2094c1e82b31c3fd0385ff766d7a54cf430063d2b258f1c6b1
Meydan,api,4771.04,Retail Sale Of Umbrellas,retail sale of umbrellas,Trading,Active,Low,No,No,,,,"{'SN': 534, 'Category': 'Trading', 'Group': 477, 'Code': '4771.04', 'Activity Name': 'Retail Sale Of Umbrellas', 'النشاط': 'بيع المظلات بالتجزئة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",0b0aa833d2d51dadaf4b40f1628d6a2e72be299c15a8ae7cb4c7c18a583cd58c
Meydan,api,4771.05,Retail Sale Of Footwear,retail sale of footwear,Trading,Active,Low,No,No,,,,"{'SN': 535, 'Category': 'Trading', 'Group': 477, 'Code': '4771.05', 'Activity Name': 'Retail Sale Of Footwear', 'النشاط': 'بيع الاحذية بالتجزئة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",342b70468596258a72d714e60a0cac64cdde16c488b6c5c6e1e760c83e1e96c2
Meydan,api,4771.06,Retail Sale Of Leather Goods,retail sale of leather goods,Trading,Active,Low,No,No,,,,"{'SN': 536, 'Category': 'Trading', 'Group': 477, 'Code': '4771.06', 'Activity Name': 'Retail Sale Of Leather Goods', 'النشاط': 'بيع المنتجات الجلدية بالتجزئة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",0f61f98c0e5fba3d5d4ca4562c490b8f5afd8adf425f5a929b06b22c90a94b01
Meydan,api,4771.07,Retail Sale Of Travel Accessories Of Leather And Leather Substitutes,retail sale of travel accessories of leather and leather substitutes,Trading,Active,Low,No,No,,,,"{'SN': 537, 'Category': 'Trading', 'Group': 477, 'Code': '4771.07', 'Activity Name': 'Retail Sale Of Travel Accessories Of Leather And Leather Substitutes', 'النشاط': 'بيع مستلزمات السفر من الجلود وبدائل الجلود بالتجزئة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",2dab78c7c09f11d63d609bc959e2eb9f5cc3b5469e1e4072c77c7453227eca82
Meydan,api,4771.81,Face Masks & Gloves Trading,face masks and gloves trade,Trading,Active,Low,No,No,,,,"{'SN': 538, 'Category': 'Trading', 'Group': 477, 'Code': '4771.81', 'Activity Name': 'Face Masks & Gloves Trading', 'النشاط': 'تجارة الاقنعة والقفازات', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",f28934f502aa49fff1dec854d29e1bf67a43b42095f7a202c7b008f4e6347a78
Meydan,api,4771.82,Men'S Garment Trading,men s garment trade,Trading,Active,Low,No,No,,,,"{'SN': 539, 'Category': 'Trading', 'Group': 477, 'Code': '4771.82', 'Activity Name': ""Men'S Garment Trading"", 'النشاط': 'تجارة الملابس الجاهزة الرجالية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",2457e197230a567fa54818cb4dae0837b7a5e2662f0c113eebf4c42f89d73653
Meydan,api,4771.83,Ladies Garment Trading,ladies garment trade,Trading,Active,Low,No,No,,,,"{'SN': 540, 'Category': 'Trading', 'Group': 477, 'Code': '4771.83', 'Activity Name': 'Ladies Garment Trading', 'النشاط': 'تجارة الملابس الجاهزة النسائية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",b9faa98e1c9adbd9aee812c7e529330b137567952e9c1ebac7ac36ff28811d04
Meydan,api,4771.84,Baby Wear Trading,baby wear trade,Trading,Active,Low,No,No,,,,"{'SN': 541, 'Category': 'Trading', 'Group': 477, 'Code': '4771.84', 'Activity Name': 'Baby Wear Trading', 'النشاط': 'تجارة ملابس الاطفال', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",5ed80fc1b1586cd47f4eb2f76746f5d3a92ed48886cfd42203ab6347f676dc7f
Meydan,api,4771.85,Men Underwears Trading,men underwears trade,Trading,Active,Low,No,No,,,,"{'SN': 542, 'Category': 'Trading', 'Group': 477, 'Code': '4771.85', 'Activity Name': 'Men Underwears Trading', 'النشاط': 'تجارة الملابس الداخلية للرجال', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",4d2017a2e29e5d1208d283d2da3b1156c6e3ac5d558c7229dceb7502211c29f0
Meydan,api,4771.86,Arab Wear Trading,arab wear trade,Trading,Active,Low,No,No,,,,"{'SN': 543, 'Category': 'Trading', 'Group': 477, 'Code': '4771.86', 'Activity Name': 'Arab Wear Trading', 'النشاط': 'تجارة الملابس العربية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",8cd3c6c882ccff78142915645e309fdfc55c55e4c62e2db01ac34beab7dfceb1
Meydan,api,4771.87,Garments Accessories Trading,garments accessories trade,Trading,Active,Low,No,No,,,,"{'SN': 544, 'Category': 'Trading', 'Group': 477, 'Code': '4771.87', 'Activity Name': 'Garments Accessories Trading', 'النشاط': 'تجارة مستلزمات الملابس', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",c551621685a54e86a8a8be293d8e1f19867dd3e2f77065632656b6561bbf0063
Meydan,api,4771.88,Sports Wear Trading,sports wear trade,Trading,Active,Low,No,No,,,,"{'SN': 545, 'Category': 'Trading', 'Group': 477, 'Code': '4771.88', 'Activity Name': 'Sports Wear Trading', 'النشاط': 'تجارة الملابس الرياضية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",86f8e8e5edc242bebd72eca4a1ad3fd43debfafd4399824753db71364ff5bd69
Meydan,api,4771.89,Protective Garments & Vests Trading,protective garments and vests trade,Trading,Active,Low,No,No,,,,"{'SN': 546, 'Category': 'Trading', 'Group': 477, 'Code': '4771.89', 'Activity Name': 'Protective Garments & Vests Trading', 'النشاط': 'تجارة الملابس والسترات الواقية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",2438ddd62f93d5416ff7a6c19c45e430018121b8d1fa4135869723ec10aeb990
Meydan,api,4771.90,Uniforms Trading,uniforms trade,Trading,Active,Low,No,No,,,,"{'SN': 547, 'Category': 'Trading', 'Group': 477, 'Code': '4771.90', 'Activity Name': 'Uniforms Trading', 'النشاط': 'تجارة الملابس والازياء الرسمية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",49394dcd3673e51b017a95a18dc071274401b831c14ef45130341e618c077d4c
